fpr	tpr	treshold	model_split	shuffled
0.0	0.0	1.5747837528712356	training	True
0.00980392156862745	0.0	0.5747837528712357	training	True
0.0196078431372549	0.0	0.520597312901794	training	True
0.0196078431372549	0.00980392156862745	0.5204724993211814	training	True
0.0196078431372549	0.0196078431372549	0.516150009632574	training	True
0.029411764705882353	0.0196078431372549	0.4969049603728567	training	True
0.0392156862745098	0.0196078431372549	0.4960501133856854	training	True
0.049019607843137254	0.0196078431372549	0.4854377351255673	training	True
0.058823529411764705	0.0196078431372549	0.46264139333679	training	True
0.058823529411764705	0.029411764705882353	0.4613368770914254	training	True
0.058823529411764705	0.0392156862745098	0.452869915765155	training	True
0.058823529411764705	0.049019607843137254	0.44756032295520987	training	True
0.058823529411764705	0.058823529411764705	0.4449805892770213	training	True
0.058823529411764705	0.06862745098039216	0.44185496846498573	training	True
0.058823529411764705	0.0784313725490196	0.4355854580285682	training	True
0.06862745098039216	0.0784313725490196	0.4316106430545244	training	True
0.0784313725490196	0.0784313725490196	0.4304913277432445	training	True
0.08823529411764706	0.0784313725490196	0.4304226868655413	training	True
0.09803921568627451	0.0784313725490196	0.4143304918518781	training	True
0.10784313725490197	0.0784313725490196	0.397844724379271	training	True
0.11764705882352941	0.0784313725490196	0.396564832878998	training	True
0.11764705882352941	0.08823529411764706	0.385123211134514	training	True
0.12745098039215685	0.08823529411764706	0.37340752125046783	training	True
0.12745098039215685	0.09803921568627451	0.3733722939626324	training	True
0.13725490196078433	0.09803921568627451	0.3674430995807433	training	True
0.13725490196078433	0.10784313725490197	0.3657823794464524	training	True
0.14705882352941177	0.10784313725490197	0.3589182597166911	training	True
0.14705882352941177	0.11764705882352941	0.3581100535307762	training	True
0.1568627450980392	0.11764705882352941	0.3519560245197904	training	True
0.1568627450980392	0.12745098039215685	0.3403619962170256	training	True
0.16666666666666666	0.12745098039215685	0.3376642962672912	training	True
0.17647058823529413	0.12745098039215685	0.3339358965311995	training	True
0.18627450980392157	0.12745098039215685	0.333715987650107	training	True
0.19607843137254902	0.12745098039215685	0.3317492918747865	training	True
0.19607843137254902	0.13725490196078433	0.3272933595579677	training	True
0.19607843137254902	0.14705882352941177	0.31307350008616275	training	True
0.19607843137254902	0.1568627450980392	0.3094984856660653	training	True
0.20588235294117646	0.1568627450980392	0.30465374684112945	training	True
0.20588235294117646	0.16666666666666666	0.3014718614428075	training	True
0.21568627450980393	0.16666666666666666	0.3004238875815349	training	True
0.21568627450980393	0.17647058823529413	0.2977649104828993	training	True
0.22549019607843138	0.17647058823529413	0.29761646689462673	training	True
0.22549019607843138	0.18627450980392157	0.2958786366322118	training	True
0.22549019607843138	0.19607843137254902	0.2948945776471106	training	True
0.22549019607843138	0.20588235294117646	0.2947172866733244	training	True
0.23529411764705882	0.20588235294117646	0.2870205197793112	training	True
0.24509803921568626	0.20588235294117646	0.284922806297952	training	True
0.24509803921568626	0.21568627450980393	0.284806162348052	training	True
0.2549019607843137	0.21568627450980393	0.28293230473807585	training	True
0.2647058823529412	0.21568627450980393	0.2808486214489232	training	True
0.2647058823529412	0.22549019607843138	0.27415577233427635	training	True
0.27450980392156865	0.22549019607843138	0.2705628726150592	training	True
0.28431372549019607	0.22549019607843138	0.2700259580927428	training	True
0.29411764705882354	0.22549019607843138	0.2695835795807843	training	True
0.30392156862745096	0.22549019607843138	0.2685977828013748	training	True
0.3137254901960784	0.22549019607843138	0.2638424465024615	training	True
0.3235294117647059	0.22549019607843138	0.2630765586041448	training	True
0.3235294117647059	0.23529411764705882	0.2599435631523559	training	True
0.3333333333333333	0.23529411764705882	0.2581414065360369	training	True
0.3431372549019608	0.23529411764705882	0.2543119830241706	training	True
0.35294117647058826	0.23529411764705882	0.2532509057943224	training	True
0.3627450980392157	0.23529411764705882	0.25029215718008346	training	True
0.3627450980392157	0.24509803921568626	0.24484155534556076	training	True
0.37254901960784315	0.24509803921568626	0.2430332944770516	training	True
0.37254901960784315	0.2549019607843137	0.2378648465192851	training	True
0.37254901960784315	0.2647058823529412	0.23589051643379744	training	True
0.38235294117647056	0.2647058823529412	0.22949556521284475	training	True
0.39215686274509803	0.2647058823529412	0.2221773857974314	training	True
0.39215686274509803	0.27450980392156865	0.2154342325312283	training	True
0.39215686274509803	0.28431372549019607	0.21095226925415375	training	True
0.4019607843137255	0.28431372549019607	0.20667118700923093	training	True
0.4019607843137255	0.29411764705882354	0.20406845851716404	training	True
0.4019607843137255	0.30392156862745096	0.2038826143994388	training	True
0.4117647058823529	0.30392156862745096	0.19674139038373828	training	True
0.4117647058823529	0.3137254901960784	0.19513307173896155	training	True
0.4117647058823529	0.3235294117647059	0.18595699845162927	training	True
0.4215686274509804	0.3235294117647059	0.18145561182759906	training	True
0.43137254901960786	0.3235294117647059	0.17527903942976175	training	True
0.43137254901960786	0.3333333333333333	0.17518843442997656	training	True
0.4411764705882353	0.3333333333333333	0.1751134056600927	training	True
0.45098039215686275	0.3333333333333333	0.17303745655434333	training	True
0.46078431372549017	0.3333333333333333	0.1730027725769122	training	True
0.46078431372549017	0.3431372549019608	0.1657697650572406	training	True
0.47058823529411764	0.3431372549019608	0.15676068781051775	training	True
0.4803921568627451	0.3431372549019608	0.14238107111025544	training	True
0.4803921568627451	0.35294117647058826	0.12840652427587584	training	True
0.49019607843137253	0.35294117647058826	0.12463740422396352	training	True
0.5	0.35294117647058826	0.1191762158264148	training	True
0.5098039215686274	0.35294117647058826	0.1172250563317011	training	True
0.5098039215686274	0.3627450980392157	0.10988057030590036	training	True
0.5196078431372549	0.3627450980392157	0.0993608144849366	training	True
0.5196078431372549	0.37254901960784315	0.09920123303337493	training	True
0.5196078431372549	0.38235294117647056	0.09785231714217202	training	True
0.5196078431372549	0.39215686274509803	0.09253346009084662	training	True
0.5196078431372549	0.4019607843137255	0.09220285171486642	training	True
0.5294117647058824	0.4019607843137255	0.08146979063118097	training	True
0.5392156862745098	0.4019607843137255	0.08146089392330957	training	True
0.5392156862745098	0.4117647058823529	0.07633650204744924	training	True
0.5392156862745098	0.4215686274509804	0.07293753218315162	training	True
0.5392156862745098	0.43137254901960786	0.05545202163244711	training	True
0.5392156862745098	0.4411764705882353	0.04984274919027576	training	True
0.5490196078431373	0.4411764705882353	0.04903543786855613	training	True
0.5490196078431373	0.45098039215686275	0.0464020482930082	training	True
0.5490196078431373	0.46078431372549017	0.038278363263983935	training	True
0.5588235294117647	0.46078431372549017	0.03563790665824984	training	True
0.5588235294117647	0.47058823529411764	0.034092751842908935	training	True
0.5588235294117647	0.4803921568627451	0.03191396526341739	training	True
0.5686274509803921	0.4803921568627451	0.028932297738959445	training	True
0.5784313725490197	0.4803921568627451	0.027249209994712698	training	True
0.5882352941176471	0.4803921568627451	0.02086874039299369	training	True
0.5980392156862745	0.4803921568627451	0.01944669332339266	training	True
0.6078431372549019	0.4803921568627451	0.018156007523762563	training	True
0.6176470588235294	0.4803921568627451	0.015902224133822532	training	True
0.6274509803921569	0.4803921568627451	0.014359662027690678	training	True
0.6274509803921569	0.49019607843137253	0.01174641488639816	training	True
0.6274509803921569	0.5	0.008625292364916382	training	True
0.6274509803921569	0.5098039215686274	0.0005397948664452311	training	True
0.6372549019607843	0.5098039215686274	0.00020541527707040877	training	True
0.6372549019607843	0.5196078431372549	-0.001234684878687109	training	True
0.6372549019607843	0.5294117647058824	-0.011761723456026996	training	True
0.6470588235294118	0.5294117647058824	-0.017032385678542206	training	True
0.6568627450980392	0.5294117647058824	-0.02231605539132664	training	True
0.6568627450980392	0.5392156862745098	-0.022909945597370363	training	True
0.6568627450980392	0.5490196078431373	-0.03400100828823216	training	True
0.6666666666666666	0.5490196078431373	-0.03665488386196791	training	True
0.6666666666666666	0.5588235294117647	-0.04049965988768678	training	True
0.6666666666666666	0.5686274509803921	-0.04096817722299606	training	True
0.6666666666666666	0.5784313725490197	-0.04201723770507726	training	True
0.6666666666666666	0.5882352941176471	-0.04266306199389047	training	True
0.6666666666666666	0.5980392156862745	-0.048304593491320436	training	True
0.6666666666666666	0.6078431372549019	-0.050347780180701296	training	True
0.6764705882352942	0.6078431372549019	-0.06071844123989323	training	True
0.6862745098039216	0.6078431372549019	-0.06086930176047905	training	True
0.696078431372549	0.6078431372549019	-0.06232359989547993	training	True
0.7058823529411765	0.6078431372549019	-0.08082623146736245	training	True
0.7156862745098039	0.6078431372549019	-0.08606682385595449	training	True
0.7156862745098039	0.6176470588235294	-0.08854743134985404	training	True
0.7156862745098039	0.6274509803921569	-0.09378488771883264	training	True
0.7254901960784313	0.6274509803921569	-0.0944937759638455	training	True
0.7254901960784313	0.6372549019607843	-0.09771215104770696	training	True
0.7254901960784313	0.6470588235294118	-0.10709101094853564	training	True
0.7254901960784313	0.6568627450980392	-0.10762172933528463	training	True
0.7352941176470589	0.6568627450980392	-0.1155944779400636	training	True
0.7450980392156863	0.6568627450980392	-0.11983824354905193	training	True
0.7549019607843137	0.6568627450980392	-0.12875053564013988	training	True
0.7647058823529411	0.6568627450980392	-0.13232716401173245	training	True
0.7647058823529411	0.6666666666666666	-0.14176821697414202	training	True
0.7745098039215687	0.6666666666666666	-0.14207456014868047	training	True
0.7745098039215687	0.6764705882352942	-0.14405275333094025	training	True
0.7843137254901961	0.6764705882352942	-0.14741939622617867	training	True
0.7843137254901961	0.6862745098039216	-0.1480460967877444	training	True
0.7941176470588235	0.6862745098039216	-0.14998825171149172	training	True
0.7941176470588235	0.696078431372549	-0.15081774687641264	training	True
0.7941176470588235	0.7058823529411765	-0.15268711418569408	training	True
0.7941176470588235	0.7156862745098039	-0.15384533611482706	training	True
0.7941176470588235	0.7254901960784313	-0.16150084737247414	training	True
0.7941176470588235	0.7352941176470589	-0.17134862410155632	training	True
0.7941176470588235	0.7450980392156863	-0.17249524875051386	training	True
0.7941176470588235	0.7549019607843137	-0.17812923782115406	training	True
0.7941176470588235	0.7647058823529411	-0.1795756579552915	training	True
0.7941176470588235	0.7745098039215687	-0.18032320912746136	training	True
0.7941176470588235	0.7843137254901961	-0.1837146205852514	training	True
0.7941176470588235	0.7941176470588235	-0.1850110510934218	training	True
0.803921568627451	0.7941176470588235	-0.18743524219371616	training	True
0.8137254901960784	0.7941176470588235	-0.19122718128261146	training	True
0.8137254901960784	0.803921568627451	-0.21323884701989765	training	True
0.8235294117647058	0.803921568627451	-0.21386310667957315	training	True
0.8235294117647058	0.8137254901960784	-0.2224131984926396	training	True
0.8235294117647058	0.8235294117647058	-0.22582234344223065	training	True
0.8235294117647058	0.8333333333333334	-0.23745132338269925	training	True
0.8333333333333334	0.8333333333333334	-0.24883873792956035	training	True
0.8431372549019608	0.8333333333333334	-0.2727598720778848	training	True
0.8431372549019608	0.8431372549019608	-0.27717564336900524	training	True
0.8529411764705882	0.8431372549019608	-0.2818777831874449	training	True
0.8627450980392157	0.8431372549019608	-0.300023048345933	training	True
0.8725490196078431	0.8431372549019608	-0.3007228720960378	training	True
0.8823529411764706	0.8431372549019608	-0.3036420868885009	training	True
0.8823529411764706	0.8529411764705882	-0.31104876597588266	training	True
0.8921568627450981	0.8529411764705882	-0.31176244414129856	training	True
0.9019607843137255	0.8529411764705882	-0.3167826003181115	training	True
0.9019607843137255	0.8627450980392157	-0.3386171908078016	training	True
0.9019607843137255	0.8725490196078431	-0.3463225707696958	training	True
0.9117647058823529	0.8725490196078431	-0.3518738048769076	training	True
0.9215686274509803	0.8725490196078431	-0.35794149946768355	training	True
0.9313725490196079	0.8725490196078431	-0.3615308876439198	training	True
0.9411764705882353	0.8725490196078431	-0.3743309252218241	training	True
0.9411764705882353	0.8823529411764706	-0.37738727795223376	training	True
0.9411764705882353	0.8921568627450981	-0.37891570200306396	training	True
0.9411764705882353	0.9019607843137255	-0.3842099422991566	training	True
0.9411764705882353	0.9117647058823529	-0.3868973313359964	training	True
0.9411764705882353	0.9215686274509803	-0.3894277316304835	training	True
0.9509803921568627	0.9215686274509803	-0.3922074075324042	training	True
0.9509803921568627	0.9313725490196079	-0.4029145814732941	training	True
0.9509803921568627	0.9411764705882353	-0.4083924007621175	training	True
0.9509803921568627	0.9509803921568627	-0.4191257454857937	training	True
0.9607843137254902	0.9509803921568627	-0.4249625691090834	training	True
0.9705882352941176	0.9509803921568627	-0.43911563735551773	training	True
0.9803921568627451	0.9509803921568627	-0.4397315516075852	training	True
0.9803921568627451	0.9607843137254902	-0.4423009504033024	training	True
0.9803921568627451	0.9705882352941176	-0.446817345977253	training	True
0.9803921568627451	0.9803921568627451	-0.4497254308962856	training	True
0.9803921568627451	0.9901960784313726	-0.4618215898706998	training	True
0.9901960784313726	0.9901960784313726	-0.4752436699224383	training	True
1.0	0.9901960784313726	-0.5512557637244043	training	True
1.0	1.0	-0.6497125017066339	training	True
0.0	0.0	1.5747837528712356	training	False
0.0	0.00980392156862745	0.5747837528712357	training	False
0.0	0.0196078431372549	0.520597312901794	training	False
0.0	0.029411764705882353	0.5204724993211814	training	False
0.0	0.0392156862745098	0.516150009632574	training	False
0.0	0.049019607843137254	0.4969049603728567	training	False
0.0	0.058823529411764705	0.4960501133856854	training	False
0.0	0.06862745098039216	0.4854377351255673	training	False
0.0	0.0784313725490196	0.46264139333679	training	False
0.0	0.08823529411764706	0.4613368770914254	training	False
0.0	0.09803921568627451	0.452869915765155	training	False
0.0	0.10784313725490197	0.44756032295520987	training	False
0.0	0.11764705882352941	0.4449805892770213	training	False
0.0	0.12745098039215685	0.44185496846498573	training	False
0.0	0.13725490196078433	0.4355854580285682	training	False
0.0	0.14705882352941177	0.4316106430545244	training	False
0.0	0.1568627450980392	0.4304913277432445	training	False
0.0	0.16666666666666666	0.4304226868655413	training	False
0.0	0.17647058823529413	0.4143304918518781	training	False
0.0	0.18627450980392157	0.397844724379271	training	False
0.0	0.19607843137254902	0.396564832878998	training	False
0.0	0.20588235294117646	0.385123211134514	training	False
0.0	0.21568627450980393	0.37340752125046783	training	False
0.0	0.22549019607843138	0.3733722939626324	training	False
0.0	0.23529411764705882	0.3674430995807433	training	False
0.0	0.24509803921568626	0.3657823794464524	training	False
0.0	0.2549019607843137	0.3589182597166911	training	False
0.0	0.2647058823529412	0.3581100535307762	training	False
0.0	0.27450980392156865	0.3519560245197904	training	False
0.0	0.28431372549019607	0.3403619962170256	training	False
0.0	0.29411764705882354	0.3376642962672912	training	False
0.0	0.30392156862745096	0.3339358965311995	training	False
0.0	0.3137254901960784	0.333715987650107	training	False
0.0	0.3235294117647059	0.3317492918747865	training	False
0.0	0.3333333333333333	0.3272933595579677	training	False
0.0	0.3431372549019608	0.31307350008616275	training	False
0.0	0.35294117647058826	0.3094984856660653	training	False
0.0	0.3627450980392157	0.30465374684112945	training	False
0.0	0.37254901960784315	0.3014718614428075	training	False
0.0	0.38235294117647056	0.3004238875815349	training	False
0.0	0.39215686274509803	0.2977649104828993	training	False
0.0	0.4019607843137255	0.29761646689462673	training	False
0.0	0.4117647058823529	0.2958786366322118	training	False
0.0	0.4215686274509804	0.2948945776471106	training	False
0.0	0.43137254901960786	0.2947172866733244	training	False
0.0	0.4411764705882353	0.2870205197793112	training	False
0.0	0.45098039215686275	0.284922806297952	training	False
0.0	0.46078431372549017	0.284806162348052	training	False
0.0	0.47058823529411764	0.28293230473807585	training	False
0.0	0.4803921568627451	0.2808486214489232	training	False
0.0	0.49019607843137253	0.27415577233427635	training	False
0.0	0.5	0.2705628726150592	training	False
0.0	0.5098039215686274	0.2700259580927428	training	False
0.0	0.5196078431372549	0.2695835795807843	training	False
0.0	0.5294117647058824	0.2685977828013748	training	False
0.0	0.5392156862745098	0.2638424465024615	training	False
0.0	0.5490196078431373	0.2630765586041448	training	False
0.0	0.5588235294117647	0.2599435631523559	training	False
0.0	0.5686274509803921	0.2581414065360369	training	False
0.0	0.5784313725490197	0.2543119830241706	training	False
0.0	0.5882352941176471	0.2532509057943224	training	False
0.0	0.5980392156862745	0.25029215718008346	training	False
0.0	0.6078431372549019	0.24484155534556076	training	False
0.0	0.6176470588235294	0.2430332944770516	training	False
0.0	0.6274509803921569	0.2378648465192851	training	False
0.0	0.6372549019607843	0.23589051643379744	training	False
0.0	0.6470588235294118	0.22949556521284475	training	False
0.0	0.6568627450980392	0.2221773857974314	training	False
0.0	0.6666666666666666	0.2154342325312283	training	False
0.0	0.6764705882352942	0.21095226925415375	training	False
0.0	0.6862745098039216	0.20667118700923093	training	False
0.00980392156862745	0.6862745098039216	0.20406845851716404	training	False
0.00980392156862745	0.696078431372549	0.2038826143994388	training	False
0.00980392156862745	0.7058823529411765	0.19674139038373828	training	False
0.00980392156862745	0.7156862745098039	0.19513307173896155	training	False
0.00980392156862745	0.7254901960784313	0.18595699845162927	training	False
0.0196078431372549	0.7254901960784313	0.18145561182759906	training	False
0.0196078431372549	0.7352941176470589	0.17527903942976175	training	False
0.0196078431372549	0.7450980392156863	0.17518843442997656	training	False
0.0196078431372549	0.7549019607843137	0.1751134056600927	training	False
0.029411764705882353	0.7549019607843137	0.17303745655434333	training	False
0.029411764705882353	0.7647058823529411	0.1730027725769122	training	False
0.029411764705882353	0.7745098039215687	0.1657697650572406	training	False
0.029411764705882353	0.7843137254901961	0.15676068781051775	training	False
0.0392156862745098	0.7843137254901961	0.14238107111025544	training	False
0.0392156862745098	0.7941176470588235	0.12840652427587584	training	False
0.0392156862745098	0.803921568627451	0.12463740422396352	training	False
0.049019607843137254	0.803921568627451	0.1191762158264148	training	False
0.049019607843137254	0.8137254901960784	0.1172250563317011	training	False
0.049019607843137254	0.8235294117647058	0.10988057030590036	training	False
0.049019607843137254	0.8333333333333334	0.0993608144849366	training	False
0.049019607843137254	0.8431372549019608	0.09920123303337493	training	False
0.058823529411764705	0.8431372549019608	0.09785231714217202	training	False
0.06862745098039216	0.8431372549019608	0.09253346009084662	training	False
0.0784313725490196	0.8431372549019608	0.09220285171486642	training	False
0.0784313725490196	0.8529411764705882	0.08146979063118097	training	False
0.08823529411764706	0.8529411764705882	0.08146089392330957	training	False
0.08823529411764706	0.8627450980392157	0.07633650204744924	training	False
0.09803921568627451	0.8627450980392157	0.07293753218315162	training	False
0.10784313725490197	0.8627450980392157	0.05545202163244711	training	False
0.10784313725490197	0.8725490196078431	0.04984274919027576	training	False
0.11764705882352941	0.8725490196078431	0.04903543786855613	training	False
0.11764705882352941	0.8823529411764706	0.0464020482930082	training	False
0.11764705882352941	0.8921568627450981	0.038278363263983935	training	False
0.11764705882352941	0.9019607843137255	0.03563790665824984	training	False
0.12745098039215685	0.9019607843137255	0.034092751842908935	training	False
0.12745098039215685	0.9117647058823529	0.03191396526341739	training	False
0.12745098039215685	0.9215686274509803	0.028932297738959445	training	False
0.13725490196078433	0.9215686274509803	0.027249209994712698	training	False
0.13725490196078433	0.9313725490196079	0.02086874039299369	training	False
0.14705882352941177	0.9313725490196079	0.01944669332339266	training	False
0.14705882352941177	0.9411764705882353	0.018156007523762563	training	False
0.1568627450980392	0.9411764705882353	0.015902224133822532	training	False
0.1568627450980392	0.9509803921568627	0.014359662027690678	training	False
0.16666666666666666	0.9509803921568627	0.01174641488639816	training	False
0.17647058823529413	0.9509803921568627	0.008625292364916382	training	False
0.18627450980392157	0.9509803921568627	0.0005397948664452311	training	False
0.19607843137254902	0.9509803921568627	0.00020541527707040877	training	False
0.19607843137254902	0.9607843137254902	-0.001234684878687109	training	False
0.20588235294117646	0.9607843137254902	-0.011761723456026996	training	False
0.20588235294117646	0.9705882352941176	-0.017032385678542206	training	False
0.20588235294117646	0.9803921568627451	-0.02231605539132664	training	False
0.21568627450980393	0.9803921568627451	-0.022909945597370363	training	False
0.22549019607843138	0.9803921568627451	-0.03400100828823216	training	False
0.23529411764705882	0.9803921568627451	-0.03665488386196791	training	False
0.24509803921568626	0.9803921568627451	-0.04049965988768678	training	False
0.2549019607843137	0.9803921568627451	-0.04096817722299606	training	False
0.2647058823529412	0.9803921568627451	-0.04201723770507726	training	False
0.27450980392156865	0.9803921568627451	-0.04266306199389047	training	False
0.28431372549019607	0.9803921568627451	-0.048304593491320436	training	False
0.28431372549019607	0.9901960784313726	-0.050347780180701296	training	False
0.29411764705882354	0.9901960784313726	-0.06071844123989323	training	False
0.30392156862745096	0.9901960784313726	-0.06086930176047905	training	False
0.3137254901960784	0.9901960784313726	-0.06232359989547993	training	False
0.3235294117647059	0.9901960784313726	-0.08082623146736245	training	False
0.3333333333333333	0.9901960784313726	-0.08606682385595449	training	False
0.3431372549019608	0.9901960784313726	-0.08854743134985404	training	False
0.35294117647058826	0.9901960784313726	-0.09378488771883264	training	False
0.3627450980392157	0.9901960784313726	-0.0944937759638455	training	False
0.37254901960784315	0.9901960784313726	-0.09771215104770696	training	False
0.38235294117647056	0.9901960784313726	-0.10709101094853564	training	False
0.39215686274509803	0.9901960784313726	-0.10762172933528463	training	False
0.4019607843137255	0.9901960784313726	-0.1155944779400636	training	False
0.4117647058823529	0.9901960784313726	-0.11983824354905193	training	False
0.4215686274509804	0.9901960784313726	-0.12875053564013988	training	False
0.43137254901960786	0.9901960784313726	-0.13232716401173245	training	False
0.4411764705882353	0.9901960784313726	-0.14176821697414202	training	False
0.45098039215686275	0.9901960784313726	-0.14207456014868047	training	False
0.46078431372549017	0.9901960784313726	-0.14405275333094025	training	False
0.46078431372549017	1.0	-0.14741939622617867	training	False
0.47058823529411764	1.0	-0.1480460967877444	training	False
0.4803921568627451	1.0	-0.14998825171149172	training	False
0.49019607843137253	1.0	-0.15081774687641264	training	False
0.5	1.0	-0.15268711418569408	training	False
0.5098039215686274	1.0	-0.15384533611482706	training	False
0.5196078431372549	1.0	-0.16150084737247414	training	False
0.5294117647058824	1.0	-0.17134862410155632	training	False
0.5392156862745098	1.0	-0.17249524875051386	training	False
0.5490196078431373	1.0	-0.17812923782115406	training	False
0.5588235294117647	1.0	-0.1795756579552915	training	False
0.5686274509803921	1.0	-0.18032320912746136	training	False
0.5784313725490197	1.0	-0.1837146205852514	training	False
0.5882352941176471	1.0	-0.1850110510934218	training	False
0.5980392156862745	1.0	-0.18743524219371616	training	False
0.6078431372549019	1.0	-0.19122718128261146	training	False
0.6176470588235294	1.0	-0.21323884701989765	training	False
0.6274509803921569	1.0	-0.21386310667957315	training	False
0.6372549019607843	1.0	-0.2224131984926396	training	False
0.6470588235294118	1.0	-0.22582234344223065	training	False
0.6568627450980392	1.0	-0.23745132338269925	training	False
0.6666666666666666	1.0	-0.24883873792956035	training	False
0.6764705882352942	1.0	-0.2727598720778848	training	False
0.6862745098039216	1.0	-0.27717564336900524	training	False
0.696078431372549	1.0	-0.2818777831874449	training	False
0.7058823529411765	1.0	-0.300023048345933	training	False
0.7156862745098039	1.0	-0.3007228720960378	training	False
0.7254901960784313	1.0	-0.3036420868885009	training	False
0.7352941176470589	1.0	-0.31104876597588266	training	False
0.7450980392156863	1.0	-0.31176244414129856	training	False
0.7549019607843137	1.0	-0.3167826003181115	training	False
0.7647058823529411	1.0	-0.3386171908078016	training	False
0.7745098039215687	1.0	-0.3463225707696958	training	False
0.7843137254901961	1.0	-0.3518738048769076	training	False
0.7941176470588235	1.0	-0.35794149946768355	training	False
0.803921568627451	1.0	-0.3615308876439198	training	False
0.8137254901960784	1.0	-0.3743309252218241	training	False
0.8235294117647058	1.0	-0.37738727795223376	training	False
0.8333333333333334	1.0	-0.37891570200306396	training	False
0.8431372549019608	1.0	-0.3842099422991566	training	False
0.8529411764705882	1.0	-0.3868973313359964	training	False
0.8627450980392157	1.0	-0.3894277316304835	training	False
0.8725490196078431	1.0	-0.3922074075324042	training	False
0.8823529411764706	1.0	-0.4029145814732941	training	False
