fpr	tpr	treshold	model_split	shuffled
0.8921568627450981	1.0	-0.4083924007621175	training	False
0.9019607843137255	1.0	-0.4191257454857937	training	False
0.9117647058823529	1.0	-0.4249625691090834	training	False
0.9215686274509803	1.0	-0.43911563735551773	training	False
0.9313725490196079	1.0	-0.4397315516075852	training	False
0.9411764705882353	1.0	-0.4423009504033024	training	False
0.9509803921568627	1.0	-0.446817345977253	training	False
0.9607843137254902	1.0	-0.4497254308962856	training	False
0.9705882352941176	1.0	-0.4618215898706998	training	False
0.9803921568627451	1.0	-0.4752436699224383	training	False
0.9901960784313726	1.0	-0.5512557637244043	training	False
1.0	1.0	-0.6497125017066339	training	False
0.0	0.0	1.5117135685765113	validation	True
0.05555555555555555	0.0	0.5117135685765113	validation	True
0.1111111111111111	0.0	0.4843021644463809	validation	True
0.1111111111111111	0.05555555555555555	0.4388729254171601	validation	True
0.16666666666666666	0.05555555555555555	0.3743743301302309	validation	True
0.2222222222222222	0.05555555555555555	0.3452236575630855	validation	True
0.2222222222222222	0.1111111111111111	0.3378352832424151	validation	True
0.2777777777777778	0.1111111111111111	0.2946903288894378	validation	True
0.2777777777777778	0.16666666666666666	0.2326421394298129	validation	True
0.2777777777777778	0.2222222222222222	0.20792132826993592	validation	True
0.3333333333333333	0.2222222222222222	0.165624992809127	validation	True
0.3333333333333333	0.2777777777777778	0.15272610469706538	validation	True
0.3888888888888889	0.2777777777777778	0.14831591032744873	validation	True
0.3888888888888889	0.3333333333333333	0.1456920846129891	validation	True
0.4444444444444444	0.3333333333333333	0.13991799736168464	validation	True
0.5	0.3333333333333333	0.1217232390223173	validation	True
0.5555555555555556	0.3333333333333333	0.11602839519146002	validation	True
0.5555555555555556	0.3888888888888889	0.0855471594389764	validation	True
0.6111111111111112	0.3888888888888889	-0.0035954364994139616	validation	True
0.6666666666666666	0.3888888888888889	-0.010448310502790936	validation	True
0.6666666666666666	0.4444444444444444	-0.011391657161930413	validation	True
0.7222222222222222	0.4444444444444444	-0.023580394631275148	validation	True
0.7222222222222222	0.5	-0.030853722973822825	validation	True
0.7222222222222222	0.5555555555555556	-0.03738273603705045	validation	True
0.7222222222222222	0.6111111111111112	-0.05603936414913241	validation	True
0.7777777777777778	0.6111111111111112	-0.05775373219092411	validation	True
0.7777777777777778	0.6666666666666666	-0.06242470756477286	validation	True
0.7777777777777778	0.7222222222222222	-0.08698465090580715	validation	True
0.7777777777777778	0.7777777777777778	-0.14007828991068733	validation	True
0.8333333333333334	0.7777777777777778	-0.1470762877159692	validation	True
0.8333333333333334	0.8333333333333334	-0.2668042792022312	validation	True
0.8333333333333334	0.8888888888888888	-0.3671930130026324	validation	True
0.8888888888888888	0.8888888888888888	-0.3710831834116212	validation	True
0.8888888888888888	0.9444444444444444	-0.37719802216476345	validation	True
0.9444444444444444	0.9444444444444444	-0.3793430196310194	validation	True
1.0	0.9444444444444444	-0.3818223647272147	validation	True
1.0	1.0	-0.4881631279262058	validation	True
0.0	0.0	1.5117135685765113	validation	False
0.0	0.05555555555555555	0.5117135685765113	validation	False
0.0	0.1111111111111111	0.4843021644463809	validation	False
0.0	0.16666666666666666	0.4388729254171601	validation	False
0.0	0.2222222222222222	0.3743743301302309	validation	False
0.0	0.2777777777777778	0.3452236575630855	validation	False
0.0	0.3333333333333333	0.3378352832424151	validation	False
0.0	0.3888888888888889	0.2946903288894378	validation	False
0.0	0.4444444444444444	0.2326421394298129	validation	False
0.0	0.5	0.20792132826993592	validation	False
0.0	0.5555555555555556	0.165624992809127	validation	False
0.0	0.6111111111111112	0.15272610469706538	validation	False
0.0	0.6666666666666666	0.14831591032744873	validation	False
0.0	0.7222222222222222	0.1456920846129891	validation	False
0.0	0.7777777777777778	0.13991799736168464	validation	False
0.0	0.8333333333333334	0.1217232390223173	validation	False
0.05555555555555555	0.8333333333333334	0.11602839519146002	validation	False
0.05555555555555555	0.8888888888888888	0.0855471594389764	validation	False
0.05555555555555555	0.9444444444444444	-0.0035954364994139616	validation	False
0.1111111111111111	0.9444444444444444	-0.010448310502790936	validation	False
0.16666666666666666	0.9444444444444444	-0.011391657161930413	validation	False
0.2222222222222222	0.9444444444444444	-0.023580394631275148	validation	False
0.2777777777777778	0.9444444444444444	-0.030853722973822825	validation	False
0.2777777777777778	1.0	-0.03738273603705045	validation	False
0.3333333333333333	1.0	-0.05603936414913241	validation	False
0.3888888888888889	1.0	-0.05775373219092411	validation	False
0.4444444444444444	1.0	-0.06242470756477286	validation	False
0.5	1.0	-0.08698465090580715	validation	False
0.5555555555555556	1.0	-0.14007828991068733	validation	False
0.6111111111111112	1.0	-0.1470762877159692	validation	False
0.6666666666666666	1.0	-0.2668042792022312	validation	False
0.7222222222222222	1.0	-0.3671930130026324	validation	False
0.7777777777777778	1.0	-0.3710831834116212	validation	False
0.8333333333333334	1.0	-0.37719802216476345	validation	False
0.8888888888888888	1.0	-0.3793430196310194	validation	False
0.9444444444444444	1.0	-0.3818223647272147	validation	False
1.0	1.0	-0.4881631279262058	validation	False
0.0	0.0	1.368470379707497	test	True
0.013888888888888888	0.0	0.3684703797074971	test	True
0.027777777777777776	0.0	0.2978500224546994	test	True
0.027777777777777776	0.020833333333333332	0.2741640498280837	test	True
0.041666666666666664	0.020833333333333332	0.23881683820574096	test	True
0.05555555555555555	0.020833333333333332	0.2256694854569228	test	True
0.06944444444444445	0.020833333333333332	0.21541770950304864	test	True
0.08333333333333333	0.020833333333333332	0.19503897916577184	test	True
0.09722222222222222	0.020833333333333332	0.1735000613940757	test	True
0.1111111111111111	0.020833333333333332	0.1689630719588424	test	True
0.1111111111111111	0.041666666666666664	0.16385492746102992	test	True
0.125	0.041666666666666664	0.16101371766088646	test	True
0.125	0.0625	0.1442198013056324	test	True
0.1388888888888889	0.0625	0.12586897305768452	test	True
0.1527777777777778	0.0625	0.11090274091789544	test	True
0.1527777777777778	0.08333333333333333	0.1010071688529478	test	True
0.16666666666666666	0.08333333333333333	0.09322055599574353	test	True
0.18055555555555555	0.08333333333333333	0.0918795660445571	test	True
0.18055555555555555	0.10416666666666667	0.08707957042939167	test	True
0.19444444444444445	0.10416666666666667	0.08654775743197507	test	True
0.20833333333333334	0.10416666666666667	0.08185154608882977	test	True
0.2222222222222222	0.10416666666666667	0.0796000797579674	test	True
0.2361111111111111	0.10416666666666667	0.060718349356515926	test	True
0.25	0.10416666666666667	0.05780989690397442	test	True
0.2638888888888889	0.10416666666666667	0.03394600609965004	test	True
0.2638888888888889	0.125	0.016293747193961594	test	True
0.2638888888888889	0.14583333333333334	0.01572969911086286	test	True
0.2638888888888889	0.16666666666666666	0.009994969904438766	test	True
0.2777777777777778	0.16666666666666666	0.009241366414161513	test	True
0.2916666666666667	0.16666666666666666	0.008154082447162092	test	True
0.2916666666666667	0.1875	0.007808748761252204	test	True
0.2916666666666667	0.20833333333333334	0.006582405295243786	test	True
0.3055555555555556	0.20833333333333334	0.005804668436196703	test	True
0.3055555555555556	0.22916666666666666	-0.0025367682120204797	test	True
0.3194444444444444	0.22916666666666666	-0.0030369493581011713	test	True
0.3333333333333333	0.22916666666666666	-0.00463556032432938	test	True
0.3472222222222222	0.22916666666666666	-0.020988236722516318	test	True
0.3472222222222222	0.25	-0.025406065402300337	test	True
0.3472222222222222	0.2708333333333333	-0.02846574590893664	test	True
0.3611111111111111	0.2708333333333333	-0.0312557407136107	test	True
0.3611111111111111	0.2916666666666667	-0.0319686079083496	test	True
0.375	0.2916666666666667	-0.06973522071058362	test	True
0.375	0.3125	-0.08424327039753454	test	True
0.375	0.3333333333333333	-0.08516513632105477	test	True
0.375	0.3541666666666667	-0.08754446835862477	test	True
0.3888888888888889	0.3541666666666667	-0.089967496934451	test	True
0.3888888888888889	0.375	-0.09698246919493923	test	True
0.3888888888888889	0.3958333333333333	-0.10006199251612287	test	True
0.3888888888888889	0.4166666666666667	-0.10631191181854817	test	True
0.3888888888888889	0.4375	-0.10995100091199443	test	True
0.3888888888888889	0.4583333333333333	-0.1107893168811272	test	True
0.4027777777777778	0.4583333333333333	-0.1127880879449521	test	True
0.4166666666666667	0.4583333333333333	-0.1137073611592634	test	True
0.4305555555555556	0.4583333333333333	-0.11587803803198392	test	True
0.4305555555555556	0.4791666666666667	-0.12847160167651533	test	True
0.4305555555555556	0.5	-0.12849577499457976	test	True
0.4444444444444444	0.5	-0.1291168746650651	test	True
0.4583333333333333	0.5	-0.12990119117290622	test	True
0.4722222222222222	0.5	-0.13831370161085788	test	True
0.4861111111111111	0.5	-0.14215625246087654	test	True
0.5	0.5	-0.14929595440845894	test	True
0.5138888888888888	0.5	-0.1497532499869606	test	True
0.5138888888888888	0.5208333333333334	-0.15194809218788666	test	True
0.5277777777777778	0.5208333333333334	-0.15505116961307092	test	True
0.5416666666666666	0.5208333333333334	-0.17317816595921265	test	True
0.5555555555555556	0.5208333333333334	-0.18191810880423648	test	True
0.5694444444444444	0.5208333333333334	-0.18551605811427055	test	True
0.5833333333333334	0.5208333333333334	-0.1865348090666618	test	True
0.5833333333333334	0.5416666666666666	-0.1869223771466514	test	True
0.5972222222222222	0.5416666666666666	-0.19017102980076744	test	True
0.6111111111111112	0.5416666666666666	-0.2004628748969628	test	True
0.6111111111111112	0.5625	-0.20120458947721515	test	True
0.6111111111111112	0.5833333333333334	-0.20538078484959127	test	True
0.6111111111111112	0.6041666666666666	-0.2104414775754702	test	True
0.6111111111111112	0.625	-0.21119003147493048	test	True
0.6111111111111112	0.6458333333333334	-0.21342505867113185	test	True
0.625	0.6458333333333334	-0.2230535377433264	test	True
0.625	0.6666666666666666	-0.2281654614443926	test	True
0.625	0.6875	-0.22830239164600816	test	True
0.6388888888888888	0.6875	-0.2387864527723916	test	True
0.6527777777777778	0.6875	-0.24116192970304826	test	True
0.6527777777777778	0.7083333333333334	-0.24952231430161725	test	True
0.6666666666666666	0.7083333333333334	-0.2501048828776173	test	True
0.6805555555555556	0.7083333333333334	-0.2542057818198368	test	True
0.6944444444444444	0.7083333333333334	-0.26656702034256424	test	True
0.7083333333333334	0.7083333333333334	-0.2717982805759755	test	True
0.7083333333333334	0.7291666666666666	-0.2771797821159089	test	True
0.7222222222222222	0.7291666666666666	-0.27823940519143964	test	True
0.7222222222222222	0.75	-0.2782408433660393	test	True
0.7222222222222222	0.7708333333333334	-0.2783806658965722	test	True
0.7222222222222222	0.7916666666666666	-0.28469024547531097	test	True
0.7361111111111112	0.7916666666666666	-0.29505335611785416	test	True
0.7361111111111112	0.8125	-0.30474315735701085	test	True
0.7361111111111112	0.8333333333333334	-0.3110470601410102	test	True
0.75	0.8333333333333334	-0.3124726107637334	test	True
0.7638888888888888	0.8333333333333334	-0.3240516381064366	test	True
0.7777777777777778	0.8333333333333334	-0.3274373208354043	test	True
0.7916666666666666	0.8333333333333334	-0.3276807518610619	test	True
0.7916666666666666	0.8541666666666666	-0.3359735502433008	test	True
0.8055555555555556	0.8541666666666666	-0.3387083750723561	test	True
0.8194444444444444	0.8541666666666666	-0.3409598573829364	test	True
0.8333333333333334	0.8541666666666666	-0.3423739785125209	test	True
0.8333333333333334	0.875	-0.3656566470320678	test	True
0.8472222222222222	0.875	-0.3683910444036726	test	True
0.8611111111111112	0.875	-0.3691964501440476	test	True
0.8611111111111112	0.8958333333333334	-0.3745243037764803	test	True
0.8611111111111112	0.9166666666666666	-0.3914113099776335	test	True
0.875	0.9166666666666666	-0.4032295377157134	test	True
0.8888888888888888	0.9166666666666666	-0.41490200645810704	test	True
0.8888888888888888	0.9375	-0.41569170014097945	test	True
0.9027777777777778	0.9375	-0.43057653159842174	test	True
0.9166666666666666	0.9375	-0.4668161345548486	test	True
0.9305555555555556	0.9375	-0.4678630138054535	test	True
0.9444444444444444	0.9375	-0.4706986626638112	test	True
0.9583333333333334	0.9375	-0.4734404027157338	test	True
0.9583333333333334	0.9583333333333334	-0.4964880934803263	test	True
0.9722222222222222	0.9583333333333334	-0.5029884509146535	test	True
0.9722222222222222	0.9791666666666666	-0.5084689787656396	test	True
0.9722222222222222	1.0	-0.5312800458643467	test	True
0.9861111111111112	1.0	-0.5312946113770989	test	True
1.0	1.0	-0.5448389722241824	test	True
0.0	0.0	1.368470379707497	test	False
0.0	0.020833333333333332	0.3684703797074971	test	False
0.0	0.041666666666666664	0.2978500224546994	test	False
0.0	0.0625	0.2741640498280837	test	False
0.0	0.08333333333333333	0.23881683820574096	test	False
0.0	0.10416666666666667	0.2256694854569228	test	False
0.0	0.125	0.21541770950304864	test	False
0.0	0.14583333333333334	0.19503897916577184	test	False
0.0	0.16666666666666666	0.1735000613940757	test	False
0.0	0.1875	0.1689630719588424	test	False
0.0	0.20833333333333334	0.16385492746102992	test	False
0.0	0.22916666666666666	0.16101371766088646	test	False
0.0	0.25	0.1442198013056324	test	False
0.0	0.2708333333333333	0.12586897305768452	test	False
0.0	0.2916666666666667	0.11090274091789544	test	False
0.0	0.3125	0.1010071688529478	test	False
0.0	0.3333333333333333	0.09322055599574353	test	False
0.0	0.3541666666666667	0.0918795660445571	test	False
0.0	0.375	0.08707957042939167	test	False
0.0	0.3958333333333333	0.08654775743197507	test	False
0.0	0.4166666666666667	0.08185154608882977	test	False
0.0	0.4375	0.0796000797579674	test	False
0.0	0.4583333333333333	0.060718349356515926	test	False
0.0	0.4791666666666667	0.05780989690397442	test	False
0.0	0.5	0.03394600609965004	test	False
0.013888888888888888	0.5	0.016293747193961594	test	False
0.013888888888888888	0.5208333333333334	0.01572969911086286	test	False
0.013888888888888888	0.5416666666666666	0.009994969904438766	test	False
0.013888888888888888	0.5625	0.009241366414161513	test	False
0.027777777777777776	0.5625	0.008154082447162092	test	False
0.027777777777777776	0.5833333333333334	0.007808748761252204	test	False
0.041666666666666664	0.5833333333333334	0.006582405295243786	test	False
0.05555555555555555	0.5833333333333334	0.005804668436196703	test	False
0.05555555555555555	0.6041666666666666	-0.0025367682120204797	test	False
0.05555555555555555	0.625	-0.0030369493581011713	test	False
0.05555555555555555	0.6458333333333334	-0.00463556032432938	test	False
0.05555555555555555	0.6666666666666666	-0.020988236722516318	test	False
0.06944444444444445	0.6666666666666666	-0.025406065402300337	test	False
0.08333333333333333	0.6666666666666666	-0.02846574590893664	test	False
0.08333333333333333	0.6875	-0.0312557407136107	test	False
0.09722222222222222	0.6875	-0.0319686079083496	test	False
0.1111111111111111	0.6875	-0.06973522071058362	test	False
0.1111111111111111	0.7083333333333334	-0.08424327039753454	test	False
0.125	0.7083333333333334	-0.08516513632105477	test	False
0.1388888888888889	0.7083333333333334	-0.08754446835862477	test	False
0.1388888888888889	0.7291666666666666	-0.089967496934451	test	False
0.1527777777777778	0.7291666666666666	-0.09698246919493923	test	False
0.16666666666666666	0.7291666666666666	-0.10006199251612287	test	False
0.18055555555555555	0.7291666666666666	-0.10631191181854817	test	False
0.19444444444444445	0.7291666666666666	-0.10995100091199443	test	False
0.20833333333333334	0.7291666666666666	-0.1107893168811272	test	False
0.2222222222222222	0.7291666666666666	-0.1127880879449521	test	False
0.2361111111111111	0.7291666666666666	-0.1137073611592634	test	False
0.25	0.7291666666666666	-0.11587803803198392	test	False
0.25	0.75	-0.12847160167651533	test	False
0.25	0.7708333333333334	-0.12849577499457976	test	False
0.2638888888888889	0.7708333333333334	-0.1291168746650651	test	False
0.2777777777777778	0.7708333333333334	-0.12990119117290622	test	False
0.2916666666666667	0.7708333333333334	-0.13831370161085788	test	False
0.2916666666666667	0.7916666666666666	-0.14215625246087654	test	False
0.2916666666666667	0.8125	-0.14929595440845894	test	False
0.3055555555555556	0.8125	-0.1497532499869606	test	False
0.3194444444444444	0.8125	-0.15194809218788666	test	False
0.3333333333333333	0.8125	-0.15505116961307092	test	False
0.3472222222222222	0.8125	-0.17317816595921265	test	False
0.3611111111111111	0.8125	-0.18191810880423648	test	False
0.375	0.8125	-0.18551605811427055	test	False
0.3888888888888889	0.8125	-0.1865348090666618	test	False
0.4027777777777778	0.8125	-0.1869223771466514	test	False
0.4166666666666667	0.8125	-0.19017102980076744	test	False
0.4305555555555556	0.8125	-0.2004628748969628	test	False
0.4444444444444444	0.8125	-0.20120458947721515	test	False
0.4583333333333333	0.8125	-0.20538078484959127	test	False
0.4722222222222222	0.8125	-0.2104414775754702	test	False
0.4861111111111111	0.8125	-0.21119003147493048	test	False
0.4861111111111111	0.8333333333333334	-0.21342505867113185	test	False
0.4861111111111111	0.8541666666666666	-0.2230535377433264	test	False
0.4861111111111111	0.875	-0.2281654614443926	test	False
0.5	0.875	-0.22830239164600816	test	False
0.5138888888888888	0.875	-0.2387864527723916	test	False
0.5277777777777778	0.875	-0.24116192970304826	test	False
0.5416666666666666	0.875	-0.24952231430161725	test	False
0.5555555555555556	0.875	-0.2501048828776173	test	False
0.5555555555555556	0.8958333333333334	-0.2542057818198368	test	False
0.5694444444444444	0.8958333333333334	-0.26656702034256424	test	False
0.5833333333333334	0.8958333333333334	-0.2717982805759755	test	False
0.5833333333333334	0.9166666666666666	-0.2771797821159089	test	False
0.5972222222222222	0.9166666666666666	-0.27823940519143964	test	False
0.6111111111111112	0.9166666666666666	-0.2782408433660393	test	False
0.625	0.9166666666666666	-0.2783806658965722	test	False
0.6388888888888888	0.9166666666666666	-0.28469024547531097	test	False
0.6388888888888888	0.9375	-0.29505335611785416	test	False
0.6388888888888888	0.9583333333333334	-0.30474315735701085	test	False
0.6388888888888888	0.9791666666666666	-0.3110470601410102	test	False
0.6527777777777778	0.9791666666666666	-0.3124726107637334	test	False
0.6666666666666666	0.9791666666666666	-0.3240516381064366	test	False
0.6805555555555556	0.9791666666666666	-0.3274373208354043	test	False
0.6944444444444444	0.9791666666666666	-0.3276807518610619	test	False
0.7083333333333334	0.9791666666666666	-0.3359735502433008	test	False
0.7222222222222222	0.9791666666666666	-0.3387083750723561	test	False
0.7361111111111112	0.9791666666666666	-0.3409598573829364	test	False
0.75	0.9791666666666666	-0.3423739785125209	test	False
0.7638888888888888	0.9791666666666666	-0.3656566470320678	test	False
0.7777777777777778	0.9791666666666666	-0.3683910444036726	test	False
0.7916666666666666	0.9791666666666666	-0.3691964501440476	test	False
0.8055555555555556	0.9791666666666666	-0.3745243037764803	test	False
0.8194444444444444	0.9791666666666666	-0.3914113099776335	test	False
0.8194444444444444	1.0	-0.4032295377157134	test	False
0.8333333333333334	1.0	-0.41490200645810704	test	False
0.8472222222222222	1.0	-0.41569170014097945	test	False
0.8611111111111112	1.0	-0.43057653159842174	test	False
0.875	1.0	-0.4668161345548486	test	False
0.8888888888888888	1.0	-0.4678630138054535	test	False
0.9027777777777778	1.0	-0.4706986626638112	test	False
0.9166666666666666	1.0	-0.4734404027157338	test	False
0.9305555555555556	1.0	-0.4964880934803263	test	False
0.9444444444444444	1.0	-0.5029884509146535	test	False
0.9583333333333334	1.0	-0.5084689787656396	test	False
0.9722222222222222	1.0	-0.5312800458643467	test	False
0.9861111111111112	1.0	-0.5312946113770989	test	False
1.0	1.0	-0.5448389722241824	test	False
0.0	0.0	1.3801755509423175	holdout	True
0.03125	0.0	0.3801755509423176	holdout	True
0.03125	0.03571428571428571	0.363577354170374	holdout	True
0.0625	0.03571428571428571	0.3247413107408248	holdout	True
0.0625	0.07142857142857142	0.3048397507560324	holdout	True
0.0625	0.10714285714285714	0.21305903125070325	holdout	True
0.09375	0.10714285714285714	0.20033868852027306	holdout	True
0.09375	0.14285714285714285	0.19264985555613498	holdout	True
0.125	0.14285714285714285	0.17011284860713105	holdout	True
0.125	0.17857142857142858	0.16798151379957293	holdout	True
0.15625	0.17857142857142858	0.15145531764099476	holdout	True
0.1875	0.17857142857142858	0.12593655927401454	holdout	True
0.21875	0.17857142857142858	0.12419950802284095	holdout	True
0.25	0.17857142857142858	0.11931082896895286	holdout	True
0.25	0.21428571428571427	0.10980015637112617	holdout	True
0.25	0.25	0.107391142007789	holdout	True
0.25	0.2857142857142857	0.10546355259679364	holdout	True
0.25	0.32142857142857145	0.10533341377523264	holdout	True
0.25	0.35714285714285715	0.0923575074184242	holdout	True
0.28125	0.35714285714285715	0.09173936799065653	holdout	True
0.3125	0.35714285714285715	0.08379790767328144	holdout	True
0.34375	0.35714285714285715	0.08250436150416951	holdout	True
0.34375	0.39285714285714285	0.07348062686131762	holdout	True
0.375	0.39285714285714285	0.0708275702481177	holdout	True
0.40625	0.39285714285714285	0.0594863211059089	holdout	True
0.40625	0.42857142857142855	0.057441468530949995	holdout	True
0.40625	0.4642857142857143	0.04934260000363061	holdout	True
0.4375	0.4642857142857143	0.03508273930330463	holdout	True
0.4375	0.5	0.020806103894244418	holdout	True
0.46875	0.5	0.0189203893336789	holdout	True
0.5	0.5	0.012948868674332923	holdout	True
0.5	0.5357142857142857	0.009291334991644471	holdout	True
0.53125	0.5357142857142857	-0.0026700430531948482	holdout	True
0.53125	0.5714285714285714	-0.024645143201282027	holdout	True
0.5625	0.5714285714285714	-0.03162535558067992	holdout	True
0.5625	0.6071428571428571	-0.03744762168107663	holdout	True
0.59375	0.6071428571428571	-0.03974627212359971	holdout	True
0.59375	0.6428571428571429	-0.050047992685380016	holdout	True
0.625	0.6428571428571429	-0.05618286600968303	holdout	True
0.65625	0.6428571428571429	-0.062060853385961574	holdout	True
0.6875	0.6428571428571429	-0.0816886887951242	holdout	True
0.71875	0.6428571428571429	-0.08183390448040599	holdout	True
0.71875	0.6785714285714286	-0.09007291113768434	holdout	True
0.75	0.6785714285714286	-0.13374282318915282	holdout	True
0.75	0.7142857142857143	-0.146077251740383	holdout	True
0.78125	0.7142857142857143	-0.15568216871871815	holdout	True
0.8125	0.7142857142857143	-0.15996349465433696	holdout	True
0.84375	0.7142857142857143	-0.16389824048605955	holdout	True
0.84375	0.75	-0.17140119337810714	holdout	True
0.875	0.75	-0.1740657154388106	holdout	True
0.90625	0.75	-0.180165377454996	holdout	True
0.9375	0.75	-0.18212965629800304	holdout	True
0.9375	0.7857142857142857	-0.1881591313987903	holdout	True
0.9375	0.8214285714285714	-0.19237872368971426	holdout	True
0.9375	0.8571428571428571	-0.19865495759238574	holdout	True
0.9375	0.8928571428571429	-0.2089516005988432	holdout	True
0.96875	0.8928571428571429	-0.21137637895376565	holdout	True
0.96875	0.9285714285714286	-0.2230097653014108	holdout	True
0.96875	0.9642857142857143	-0.24403812310033116	holdout	True
1.0	0.9642857142857143	-0.3218408920913948	holdout	True
1.0	1.0	-0.4199646886588491	holdout	True
0.0	0.0	1.3801755509423175	holdout	False
0.0	0.03571428571428571	0.3801755509423176	holdout	False
0.0	0.07142857142857142	0.363577354170374	holdout	False
0.0	0.10714285714285714	0.3247413107408248	holdout	False
0.03125	0.10714285714285714	0.3048397507560324	holdout	False
0.03125	0.14285714285714285	0.21305903125070325	holdout	False
0.03125	0.17857142857142858	0.20033868852027306	holdout	False
0.0625	0.17857142857142858	0.19264985555613498	holdout	False
0.0625	0.21428571428571427	0.17011284860713105	holdout	False
0.0625	0.25	0.16798151379957293	holdout	False
0.09375	0.25	0.15145531764099476	holdout	False
0.09375	0.2857142857142857	0.12593655927401454	holdout	False
0.09375	0.32142857142857145	0.12419950802284095	holdout	False
0.09375	0.35714285714285715	0.11931082896895286	holdout	False
0.09375	0.39285714285714285	0.10980015637112617	holdout	False
0.09375	0.42857142857142855	0.107391142007789	holdout	False
0.125	0.42857142857142855	0.10546355259679364	holdout	False
0.125	0.4642857142857143	0.10533341377523264	holdout	False
0.15625	0.4642857142857143	0.0923575074184242	holdout	False
0.15625	0.5	0.09173936799065653	holdout	False
0.15625	0.5357142857142857	0.08379790767328144	holdout	False
0.15625	0.5714285714285714	0.08250436150416951	holdout	False
0.15625	0.6071428571428571	0.07348062686131762	holdout	False
0.15625	0.6428571428571429	0.0708275702481177	holdout	False
0.1875	0.6428571428571429	0.0594863211059089	holdout	False
0.1875	0.6785714285714286	0.057441468530949995	holdout	False
0.21875	0.6785714285714286	0.04934260000363061	holdout	False
0.21875	0.7142857142857143	0.03508273930330463	holdout	False
0.25	0.7142857142857143	0.020806103894244418	holdout	False
0.25	0.75	0.0189203893336789	holdout	False
0.25	0.7857142857142857	0.012948868674332923	holdout	False
0.25	0.8214285714285714	0.009291334991644471	holdout	False
0.28125	0.8214285714285714	-0.0026700430531948482	holdout	False
0.28125	0.8571428571428571	-0.024645143201282027	holdout	False
0.28125	0.8928571428571429	-0.03162535558067992	holdout	False
0.3125	0.8928571428571429	-0.03744762168107663	holdout	False
0.3125	0.9285714285714286	-0.03974627212359971	holdout	False
0.34375	0.9285714285714286	-0.050047992685380016	holdout	False
0.375	0.9285714285714286	-0.05618286600968303	holdout	False
0.375	0.9642857142857143	-0.062060853385961574	holdout	False
0.40625	0.9642857142857143	-0.0816886887951242	holdout	False
0.4375	0.9642857142857143	-0.08183390448040599	holdout	False
0.46875	0.9642857142857143	-0.09007291113768434	holdout	False
0.5	0.9642857142857143	-0.13374282318915282	holdout	False
0.5	1.0	-0.146077251740383	holdout	False
0.53125	1.0	-0.15568216871871815	holdout	False
0.5625	1.0	-0.15996349465433696	holdout	False
0.59375	1.0	-0.16389824048605955	holdout	False
0.625	1.0	-0.17140119337810714	holdout	False
0.65625	1.0	-0.1740657154388106	holdout	False
0.6875	1.0	-0.180165377454996	holdout	False
0.71875	1.0	-0.18212965629800304	holdout	False
0.75	1.0	-0.1881591313987903	holdout	False
0.78125	1.0	-0.19237872368971426	holdout	False
0.8125	1.0	-0.19865495759238574	holdout	False
0.84375	1.0	-0.2089516005988432	holdout	False
0.875	1.0	-0.21137637895376565	holdout	False
0.90625	1.0	-0.2230097653014108	holdout	False
0.9375	1.0	-0.24403812310033116	holdout	False
0.96875	1.0	-0.3218408920913948	holdout	False
1.0	1.0	-0.4199646886588491	holdout	False
