Metadata_Plate,Metadata_Well,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_Batch_Number,Metadata_well_position,Metadata_CellLine,Metadata_Dosage,Cells_AreaShape_Orientation,Cells_AreaShape_Zernike_2_0,Cells_AreaShape_Zernike_3_1,Cells_AreaShape_Zernike_4_4,Cells_AreaShape_Zernike_6_2,Cells_AreaShape_Zernike_7_1,Cells_AreaShape_Zernike_7_3,Cells_AreaShape_Zernike_8_2,Cells_AreaShape_Zernike_8_4,Cells_AreaShape_Zernike_8_8,Cells_AreaShape_Zernike_9_1,Cells_AreaShape_Zernike_9_3,Cells_Intensity_IntegratedIntensityEdge_DNA,Cells_Intensity_IntegratedIntensityEdge_RNA,Cells_RadialDistribution_RadialCV_AGP_1of4,Cells_RadialDistribution_RadialCV_Mito_1of4,Cytoplasm_AreaShape_EulerNumber,Cytoplasm_AreaShape_Orientation,Cytoplasm_AreaShape_Zernike_1_1,Cytoplasm_AreaShape_Zernike_3_1,Cytoplasm_AreaShape_Zernike_3_3,Cytoplasm_AreaShape_Zernike_5_3,Cytoplasm_AreaShape_Zernike_5_5,Cytoplasm_AreaShape_Zernike_8_4,Cytoplasm_AreaShape_Zernike_8_6,Cytoplasm_AreaShape_Zernike_9_5,Cytoplasm_Correlation_K_ER_DNA,Cytoplasm_Correlation_K_ER_RNA,Cytoplasm_Granularity_2_AGP,Cytoplasm_Granularity_2_ER,Cytoplasm_Granularity_2_Mito,Cytoplasm_Granularity_2_RNA,Cytoplasm_Granularity_3_RNA,Cytoplasm_Intensity_IntegratedIntensity_DNA,Cytoplasm_Intensity_IntegratedIntensity_ER,Cytoplasm_Intensity_IntegratedIntensity_RNA,Cytoplasm_RadialDistribution_FracAtD_ER_1of4,Cytoplasm_RadialDistribution_MeanFrac_DNA_3of4,Cytoplasm_RadialDistribution_MeanFrac_DNA_4of4,Cytoplasm_Texture_InfoMeas1_DNA_10_00,Nuclei_AreaShape_MaxFeretDiameter,Nuclei_AreaShape_Orientation,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_8_0,Nuclei_Correlation_Correlation_ER_AGP,Nuclei_Correlation_Correlation_ER_RNA,Nuclei_Granularity_2_DNA,Nuclei_Granularity_7_DNA,Nuclei_Granularity_8_DNA,Nuclei_Granularity_9_DNA,Nuclei_Location_MaxIntensity_Y_RNA,Nuclei_RadialDistribution_MeanFrac_Mito_1of4,Nuclei_RadialDistribution_RadialCV_AGP_1of4,Nuclei_RadialDistribution_RadialCV_AGP_2of4,Nuclei_RadialDistribution_RadialCV_ER_1of4,Nuclei_RadialDistribution_RadialCV_Mito_1of4,Nuclei_Texture_Correlation_RNA_10_01,Nuclei_Texture_Correlation_RNA_10_03
HCT116bortezomib,C11,HCT116bortezomib,PlateMap_HCT116bortezomib,1,C11,CloneE,0.7,1.0456589547147328,1.330258420527615,0.0658548782650448,-0.3468835015563826,-0.6653708908019775,0.007046367812689678,-0.6869177857625799,-1.2354288693426647,-0.1418496022228053,-0.11649813956054955,-0.36640645839906916,-0.5185023226360582,-1.078751220538459,-0.16806593344655113,0.45752579192157283,0.13358393663879378,-0.32272414224170376,0.19943020570208406,0.3921697212610237,1.58757867322024,0.5765713222601223,0.3160527252497402,1.0041395722420599,-0.44712608480041416,0.8374741299316193,-0.7510198409864204,-0.9437164630195427,0.4383722614898702,1.3211342588469785,-0.4044660131261876,0.19463373519983937,0.4707408552662521,0.18425970963658714,-0.14152067414579184,0.1279992958200318,0.21348307416049497,0.014783903446116797,0.9600497882955095,-1.03545967385308,0.8749229992664588,-1.2909823801523077,1.6915102593196973,-0.9072882169463734,0.986478676584633,0.9345708642032513,0.6578310498581478,-0.8330197155787844,-0.061624419220520914,-0.66561261404268,-1.1096852089880547,0.007998402986619647,-1.7250852444833857,0.275190425870083,-0.14720691710586362,-0.5189462430783893,0.1276012189687187,0.7900156975474564,0.25800535610287295
HCT116bortezomib,D03,HCT116bortezomib,PlateMap_HCT116bortezomib,1,D03,WT,7,-0.6624904321497548,1.2989820844746556,-0.018806314299176327,-0.31453752200021584,0.3945282447651954,0.4321673297340871,-0.7810248966746146,0.08857528107300544,-0.13685795250111174,-0.3878662305930443,-0.021308157481543858,1.2880337670686424,0.6474780918353212,1.448631710874693,-1.2482137419971389,-0.8539652103816164,0.6623620504320602,-0.316027494159659,-0.13299326136211528,-0.4437954554040472,-1.3493599175685231,-1.1135554392195606,-0.3233307385470301,0.9330267477983853,-0.9286656128226318,0.4387441084491461,-0.33919377094138337,-0.24169931677265138,-1.0947385348264247,1.7253928408059305,-0.3455522946516823,-0.6005653848755482,-0.37036904441744045,0.15347228234298926,0.3635009968948011,0.2882843992822638,-1.9814267936289462,-1.062327517803096,0.5626119633889731,-1.0994411159424016,0.9329772016032447,-2.014714142611384,0.5822404326546781,0.9717379372909429,0.06910312934576476,-1.3465682917246777,0.0873752793586054,0.1412179276247815,0.987922289823296,1.6738343381144403,-0.1889903434286205,0.08631126420425539,-1.877660824075984,-1.2368640678157208,0.11399109889537282,-1.1929220592420868,1.7753374876836678,0.3686397034386742
HCT116bortezomib,D04,HCT116bortezomib,PlateMap_HCT116bortezomib,1,D04,WT,7,-1.8088121302645315,0.7452387730200016,-0.02000469906783236,-0.6763242838637887,0.6284389865264617,0.24601281237146974,-1.295236680329713,0.8163965212086959,-1.3020129303594155,-0.009880311266886984,1.2651033416569728,-0.5381586435312398,-0.546792692691507,0.6154775472642228,-1.2643285571836396,-0.5357816240348613,1.026175091616271,-0.9669773161334728,-0.25784810581389156,-0.8338963189115706,-0.7713774829991107,-1.8046630371584589,-0.5326693637028713,0.9293790869150519,-0.4255447796721273,1.1151839319113928,-1.048897976195641,-0.2906398347271835,-1.340528970812484,2.367897978073604,0.63885623290901,-1.3040209383846253,-1.3029816855554268,-0.08327609743728552,0.36456632844969367,0.287877932730079,-3.1151211820821674,-2.036341728779963,0.7832827269802712,-0.25233432011100854,0.7129575595182492,-0.6178843983691306,0.6153373159935777,1.1471907944409245,-0.9625584035114779,-3.4844099478070016,0.5482837188830787,0.6708478628562452,0.9840057923523685,1.6561025755463208,1.3763802306823605,-0.12357795732806888,-1.747390389509822,-1.3164911372374377,0.7649775017573153,-0.624315010504862,-0.530054356141891,-0.6727345929915433
HCT116bortezomib,D05,HCT116bortezomib,PlateMap_HCT116bortezomib,1,D05,WT,7,0.307575324517403,-0.3713972474091798,0.774798905460323,0.04087281530560037,0.33052904420946755,0.7706998278233546,-1.3525824222852958,0.4992784912803452,-0.9410577564919598,-0.42824143244505575,0.7782563339834117,-0.6523480648268603,0.007793534000643773,1.4144760283636257,-1.1608497389467511,-0.6621579259316018,0.7450249444135283,0.9687731405326414,-0.2324297248036556,-0.8466308652027086,-1.086928664440832,-1.0752992064536635,-0.3118828093816737,1.3433063310558722,-0.6113078957629903,0.9707011262419651,-0.3315851940248263,0.9296768189088962,-1.0828314391265765,2.1027096816704054,-0.01025869109712992,-0.7917411674492497,-0.31940984927665395,0.1804954683237993,0.3643491771525018,0.6742912146256531,-2.4719116941687367,-1.705807756346597,0.4410437541388027,-0.40645286422485394,0.6310791187789769,0.4391015393577875,0.6662454639022366,-0.081697838563084,-0.36219202672518,-2.337946846970398,0.8379756299412326,0.5475768808094055,0.8439657093828593,1.0691255937416255,-0.1168263351043199,0.07890793803479916,-1.9212023033622136,-1.0400022235224577,0.42139045546179976,-0.8998198218414277,-0.37293201552244565,-1.124065700555865
HCT116bortezomib,D06,HCT116bortezomib,PlateMap_HCT116bortezomib,1,D06,CloneA,7,1.1168630788026572,1.9684042331526848,0.43225662034851603,-0.7637103585404639,-1.8756906131580706,0.4247042399385182,-1.3240663357757754,-0.5213235474166613,-1.398261583245906,-1.342338532238353,0.35693651405631893,-0.8121841657001382,-0.5210636097656983,0.09605906668870873,-0.012670592500237205,0.37250093977312004,-1.250944308568944,1.0823567110913614,0.39734357386268004,-0.475629337406151,-0.6090348822597267,-1.4726074539488225,-0.8973950037717454,-0.00331193405522082,-0.359951733793587,-0.9966478505569576,-0.8825442447579036,-0.9493515456172872,-0.9303903691560605,-1.0729966068667527,-1.2244823168709615,-0.9957732904503682,-0.7747796465661919,0.5410919919936078,1.0698726569262662,0.6746903043275373,-0.7367965456557827,0.04928610172565008,-1.055342968402488,0.7522984467564627,1.0945253598423892,0.2549322103410139,1.2046608878220906,-0.6797438010982965,1.3028606737473476,0.3082888870203335,-0.45579650472030725,2.2382210834296004,0.9080384225216575,0.2375397667044002,1.1913873303774785,1.610922236411224,0.2340294047273769,0.27351048671709827,1.1508516375828792,0.9105679263497086,0.014553604728743473,0.9262036280456057
HCT116bortezomib,D07,HCT116bortezomib,PlateMap_HCT116bortezomib,1,D07,CloneA,7,-2.435480773692235,1.6881997571459602,0.5613579729287838,-1.0470107562456288,-1.3055521566504231,0.1849720234011546,-0.9135168253922584,0.9532970613742024,-0.40383477904236564,-0.24709934945130746,0.042191985164406955,0.69663345412633,1.2369119487947837,-1.3868418145526342,-0.012209661210750703,-0.30059795346323587,-1.0447096795686555,-1.16484289017614,0.040461799581986424,-0.10909018631121725,-0.7307066438938177,-0.9199890498110199,-0.19504263818178647,-0.3667563889540768,0.08725236783708953,0.019764073561276987,0.6995239664315517,-3.0454397676489413,-0.4335978740778062,-0.6497222301465186,-1.3189877384315107,-0.6197923985745639,-0.4346171412476285,5.965957986826161,3.451712126668801,2.1253156745646504,-0.9986886128612087,-0.9001659977012958,0.45984739430459487,0.33625047065418157,1.0823528957215436,-0.952824121209202,1.0767579104114717,1.0279448694727344,0.8408920014746746,0.07194821078835693,-0.6090167143922155,2.2187677791116545,0.7351409070573676,0.25080881082339895,-0.47552167341008494,1.532654262191925,0.3506870558587184,0.5815107606202565,0.8002554853310248,0.23985647630571916,-0.0145536047287433,0.8030527664284881
HCT116bortezomib,D08,HCT116bortezomib,PlateMap_HCT116bortezomib,1,D08,CloneA,7,1.413574209073314,1.4430082880867126,1.1098098161971335,-0.46705527576163425,-1.8553033926581544,0.15113997762967077,-1.37239910546802,-0.930608142953304,-1.5832148655639366,0.08210255896158192,0.823982565267377,-0.4554363369661666,-0.3665947141256507,-0.8855438186144072,0.22319037395783428,0.45808936341730455,-0.5287550581551578,1.1213251499005903,0.4302472148426538,-0.6080868206323836,-0.4677490505992271,-1.316097848226834,-0.3000700932693675,-0.10625207712018883,0.7639739876258504,-1.0148363838733552,-0.11983983178310298,-1.4008412730881223,-0.6294151057690022,-0.6992592888066718,-1.0257241832723325,-0.7194267966283041,0.100193021682935,0.7786333287393752,1.064243356422109,0.5140820752633158,0.22662472270307926,-0.48967039497559645,0.08206652051707017,0.8142811086687046,0.9613420417149368,0.8560555667143414,1.1763446050832962,-0.3216621140249468,1.308495714053711,0.6497699456201506,-0.7221269818755531,2.363516163067486,0.8232529194473212,-0.06907440358417938,-0.3155442524616415,1.8617980552334916,0.5825886931583336,0.5765233270367338,1.1382087773781526,0.9711669177191438,0.9457497164372919,0.6618897477296753
HCT116bortezomib,D09,HCT116bortezomib,PlateMap_HCT116bortezomib,1,D09,CloneE,7,0.7730422663443847,0.6037427459331889,0.6598960614886386,-0.1936425466245204,-0.9208452445337562,0.13719057964222664,-0.6234800831344895,0.068217034357847,-0.2621295565823369,-0.22001140735004518,0.24257739615171495,-0.3212897766550765,-0.087356727162807,-1.0294018113878605,0.8341055538959002,0.08181405385076532,0.29665155949282473,0.8375526242571203,0.9834576836477985,0.5128958973648784,0.058744085661538374,-0.6928360628513054,-0.4373508619962083,-0.1334111228776557,1.012157450952833,-0.57836098594708,0.27998103068142177,-1.1545827901155612,0.07472179081029746,-0.30323684666596656,-1.0937629285448636,-0.05726561276724453,1.042162348138364,0.8963073721889241,1.0780693234769891,0.5805657833555956,1.2096438326861558,-0.6246666370674826,0.9111168154216106,-0.375830839419092,0.1511454579808289,0.43562659843028895,1.149406487418309,-0.8080379429655515,1.5622337688672847,0.7147676730724312,0.08146940634948316,0.853297987489952,0.695009622068097,0.7044713701213818,0.11219430657651484,0.07467984929562096,0.18769596115680884,1.00229412779802,-0.35428021217805794,-0.5246129601673581,2.159200157730586,0.9520470152100234
HCT116bortezomib,D10,HCT116bortezomib,PlateMap_HCT116bortezomib,1,D10,CloneE,7,2.003836714374258,-0.0033802002803881874,0.8205084594215893,-0.04087281530560037,-0.32904349906801045,-1.1969626456324296,-1.8468137272107166,-0.009459700619594797,-0.47619380896672636,-0.5012530546430247,-0.10773455557673883,0.01427175189962741,-0.7187192509919792,-0.37720528880555343,0.811638361385794,0.3730081934170653,0.9052983197522351,0.7307088255044701,0.8205247970638522,-0.46127884573551287,-1.3309509396489392,-1.6802091570826352,-0.9095295419804319,0.5422212621827149,0.3748156014119092,-0.7583016991769305,-0.25858754088167285,0.22670056180661086,-0.14826341721891068,-0.06735249117307453,-0.8699603378984347,-0.1720984787223309,1.2485057122078478,1.0653460820432894,1.5582764962893767,1.5731184083902747,1.788874755477817,-0.5928300152893965,0.579032314320177,-0.13203054629362945,0.2610245650128179,1.821086548901429,1.329246395264464,-0.2011176511676557,1.5489414609720167,0.3205190481238058,0.3165520796484052,1.199003922315817,0.4408001803728491,0.11825087584123847,-0.737528262599438,0.21378440874970553,-0.0036176575890237814,0.7299217237824611,0.26490789851231195,-0.361569523725217,0.5258522009394181,0.17504827650193916
HCT116bortezomib,D11,HCT116bortezomib,PlateMap_HCT116bortezomib,1,D11,CloneE,7,1.3273874475064393,0.17878208471764495,0.7504212909650293,0.4358382471255202,-1.84076487382196,-0.631298797720679,-1.8697664461724746,0.886368612064654,-0.9587279235221251,-1.052078534482533,-0.150994126946564,-0.5643294723846487,-0.9265678941482496,-0.5744031177560868,0.9908632758471396,0.892996069516797,-0.5924342389266604,0.6785624001617309,0.6352690430051068,-0.5495147877001136,-1.867931508346832,-1.8788867821311885,-1.3688729027387272,0.48436770732255685,0.7312584769745981,-0.007447914677925528,-0.4449781873653265,0.37599811131389477,0.06363740396660184,0.8785465882068813,-0.2688187017417984,0.5523150053881307,3.089428050630296,1.1482203617881028,1.7000346148910017,1.8086835106746055,3.0015683068081076,0.011035167646583603,-0.4542676494086653,0.06841632887681033,0.5067466408770639,0.308258487358639,1.3731259359602157,0.07841392281013189,1.6675804157750267,0.6847214881921961,0.04475997382968489,1.6347215703617242,0.4095340947041505,0.01934302567428663,1.158840214841485,-0.0351604430915164,-0.3985177075504445,0.2689282387584541,0.33244243104690113,0.015674968879750357,0.8832001397327497,-0.04041004834218846
HCT116bortezomib,E03,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E03,WT,70,-2.06134481475876,-0.8498247935272165,-0.278342097311456,-0.45379543200306305,0.9397358852817306,0.7050568819994636,-0.5790981269938398,1.2165856409856732,-1.1828303954404844,-0.4764438479881019,0.7581868450305959,-0.17392789325990457,1.1032368437680213,0.802278901046634,-0.971549487250851,0.5746467367713393,1.0374182311845421,-1.5676552742852827,0.6921655476599444,0.228174889666757,0.3636534618617038,-0.6310672984137538,-0.03517843269335703,0.6106008222073986,-1.1973383328123364,-0.14998465228229538,2.1150170541976374,1.5555888696748863,-1.110173085664952,1.6417786281830744,0.9254689896691477,-0.7252013372736356,0.1624265735585955,0.6674562759154956,-0.1304757409073628,0.3427879210825314,-2.7158855831504765,-1.1125696019096096,0.11612327928449141,-1.5483565803696024,-0.061415344579196944,0.22733343707064602,0.19006265464700764,0.7888511067726043,-0.5256804391565871,-1.0806145688605246,1.8847684606247699,-0.11574371782020945,0.9821788262169555,2.252230396318898,1.3700168940470527,0.7180814715273482,-1.9826722930499634,-0.7777386749895018,0.37917225655094977,0.34650171637307425,0.7818439759741507,-1.0083783960256836
HCT116bortezomib,E04,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E04,WT,70,1.093572152953156,-0.26704033545989886,-0.689085457464552,-0.9314898311362051,1.6831168937848175,0.7162241327548072,-0.674061706215159,1.07475143293655,-0.1430503307897672,0.009880311266886984,1.2702377745336546,-1.2010252647658024,2.505133936480891,1.628225235437615,-0.9685915176288462,0.23718701742694934,0.7591769205206013,0.8985127418646717,0.01884827646654786,-0.4671568456227247,-0.04626760099459803,-1.3401833549153588,-0.4469025234960317,1.1584970445410692,-2.0677788514194897,0.2567815199782482,2.691192045041432,0.7628164500457377,-0.8770543609437306,1.6235495772492956,0.9485352013910207,-0.715470931590437,-0.0441937472072813,0.7581709374997162,-0.29125980548272895,-0.057572448789594693,-3.8157627411891424,-0.7573348098071933,-1.2625525861419375,-3.11917075620863,0.18219717103035551,1.3714034331840752,0.060789083871236306,0.09559284304946691,-0.4255706967443567,-1.7152696486986772,1.970619044245607,-0.6686865842479188,0.8975354226259907,1.8805427415928586,1.0605537188769836,0.6018448914834441,-1.1717269441586111,0.06431545735469309,0.7339151516245952,0.7143490009012365,-0.5060984502834749,-1.366450324098859
HCT116bortezomib,E05,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E05,WT,70,-0.23754675157167626,-1.3746432295058788,0.018806314299176327,-1.2535583008140259,1.4533352102840824,1.764143363199431,-1.0188224090454303,0.34759978721664064,-2.1150070098570115,-1.3295054383918017,1.321238768050123,-1.0113617478450867,-0.1531902086448516,-1.6208836511037235,-0.7057251956324653,1.1780545771817605,0.7411910032985727,0.582562733370814,0.7320019191199625,-0.09876513612095889,-1.0062038599294025,-2.149649702360551,0.0026756851896679408,0.8531049175210363,-2.4629742000944654,0.1754152428733254,3.2832906819249197,1.337017781338032,-1.1924768776139154,1.8058627689155595,1.4282852521413802,-0.8729847520486502,1.4628043529368346,0.3929621465197034,-0.7391901583263458,-0.4435128119563431,-2.923749980598162,-1.4138515314541147,-0.7151602102830398,-0.6819794675053221,-0.699950267269704,0.019516281192873793,-0.12594304530426018,-0.4396336053616848,-1.3384202433259749,-3.189237491027923,3.467213440990035,0.061624419220520046,0.6833689049105104,1.3179127166067905,-0.007998402986635187,1.024577113522991,-1.4578225822799942,-0.26813050619274015,1.1727273897141461,1.3117839543376637,-1.3477522391840673,-3.2007207504463424
HCT116bortezomib,E06,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E06,CloneA,70,-4.009451065879355,-1.8724600348451235,2.002360255469012,-0.8766971451859533,0.3736681274513163,1.0788105226400995,-0.6199799521045122,0.22614089711714241,-0.4228545732093906,0.4978733738339087,2.2505142780097396,2.4319677623467957,-0.7260894875199142,-2.430757675838133,0.2906459712077547,1.8070415682273135,-0.07258103641260995,-2.6440373133662365,-0.8265589746374686,-1.253917510568289,-1.6065667502106038,-0.8545644044979155,-0.3311957099962767,1.0644310613789636,1.6482043294102389,0.8901388006460307,1.0603347790579027,-1.1598481096329905,-0.8166705241017791,1.8742497791136499,1.059886301293647,-0.8465469460025318,0.150857907114806,0.5809732037205193,0.15228427777172876,-0.2677093432402927,-1.6779379758531228,-0.6189672572169216,-1.153344767384258,0.08412851850456025,0.11151722440207161,-2.731576318732675,0.9550844976508134,0.11274724969436731,-0.14885841850111084,-2.637293139348887,2.0956298389262513,0.6781336560969454,-0.022638462781094694,-0.01934302567428663,0.3518009490117246,0.618266966483114,0.05277939899743395,1.049631995947494,2.6686125428694476,1.6064790362259687,-0.14247568203502417,-0.9369996357387314
HCT116bortezomib,E07,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E07,CloneA,70,0.6137635522977029,-4.88844399388108,3.5382952090901427,0.6962693098492472,0.7825799329378722,0.6439246369537267,2.394893326967013,1.4489860405949075,1.0622060373805025,1.0768828360533502,0.9876540243579423,3.7404774462635193,3.2275593051348306,-1.0221952803574859,0.4944753754985427,-5.269333402297285,-0.5019293064147227,0.11303551922937366,-0.6249762918526324,-0.2890105493129776,-2.24361782769547,0.6561454561018851,-1.9514353206407504,0.3475448841314001,2.906209629135244,0.2658050026929423,4.37804975717535,-0.8959951897073059,0.31012712491575317,1.9072423568935089,-2.9593747315257604,1.1373412477361287,3.6757774985049907,2.206116060615667,0.4954439584837078,0.2267669111755346,0.16959916518806264,-0.011035167646583603,-1.0933180640933382,-2.3056826154436405,1.1168155230105508,-1.4088554662039443,0.777743370778491,0.052843929083305666,0.6488360621823288,1.2412714362609747,0.15195301535729475,2.1637802898869642,0.8856092937984236,0.4601631067570276,0.7796398907644378,1.0554912910417085,0.9791951550359344,2.444069705838895,1.281399412265912,-4.295291635201027,2.564773726708373,1.8120978100148122
HCT116bortezomib,E08,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E08,CloneA,70,-0.04545411753813132,-3.0327521285170924,2.5954950128097605,-0.4372162574863254,0.39594641189930024,0.734384139312426,0.6749198127380315,1.6930174669748714,0.8585846032776489,0.7979201742634763,2.2499204504565062,1.2854842901121553,0.18464701657476457,-0.6861889905623856,0.2765031025149329,1.5050054503791506,0.6866194685211302,-0.469482080882054,-0.8234105786971162,-0.716486663999357,-2.3466352117863902,-0.8286751261830562,-0.9432265627293877,1.1479168047779356,2.7324273714614518,1.7422687964353838,0.8819893586001392,-0.04128426788320091,-0.1240177510911047,1.933264065072825,0.7122607394251318,0.029704196585844788,1.668792795513863,0.6937868080393464,0.4615410376104024,0.4463952458596044,-0.7212569744605675,-1.09273368408517,0.12755158055213023,-0.6670020514478684,0.5035325420287844,-1.157346779381818,0.7128382526832286,-0.3357108617036505,0.4058068966970331,0.013128858705829673,1.3716146737464814,1.8216267834273132,0.7074102004847326,0.16905686291550331,0.6632517882438741,0.6309000474258422,0.0036176575890257225,1.418878251731898,1.7098933745559128,1.5127904009071114,0.44366918404218936,0.5087160388705221
HCT116bortezomib,E09,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E09,CloneE,70,-0.1137689703609251,-5.327229521695887,1.788717028261989,-1.245336313846973,1.915537841095764,2.0568324788355543,1.643745874451935,2.1257766561380462,-0.12026153323750897,-0.3384665171046227,2.596876192139997,4.499058024013618,0.2166488851768805,-0.4165421444912489,0.6204663538702132,0.9176905422536429,1.571130305276199,0.06693013190598171,1.1866432147810235,0.6127594627865534,-0.6633313494780128,0.036882614451994235,-0.6195390292596088,1.2422711699559954,0.3787402026847909,0.8540857334945411,2.3514123236259974,1.2606541730719887,0.42391711672913535,0.3858873435746514,0.010258691097130918,-0.6362169379402363,0.23600924083191638,1.1676431991540606,0.6838266987659387,1.1123973083449414,0.09221032221345707,-1.3667897554690935,0.444626180371991,-1.3043656533247052,-1.6670039177620037,0.37346696147401887,0.05763104453666848,-1.2137929878318137,-1.7646406736992626,-2.4306574365058395,2.360827868748839,-0.6398595053172392,-0.39850555067554677,-0.13276535142291923,-0.6733014172165165,0.535542993625437,-0.5292144185291944,1.0344487243988632,0.026197193767199187,-0.4398315344520475,-1.7576447924956815,-2.2608215582917417
HCT116bortezomib,E10,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E10,CloneE,70,0.6361406139941979,-4.341049950081263,1.7005073216912505,-1.87700891651961,2.3164536199320933,1.1818989851289503,0.2373881689988082,2.086805168941214,0.322288315949362,-1.772197466670048,2.810148621751783,1.6194007883517028,-0.4848491728534168,-0.8577013348787035,0.6071053416157647,1.836220723040581,0.5204662674100741,1.3274314096521709,1.679346225191992,1.0528165055554526,-0.40059111403524583,-0.15633353036657077,-0.2790073107308062,0.9814671976928246,-0.5002929724261057,1.1589119575481748,2.216963004322167,1.6815323648304588,-0.1985352960677987,0.3490595446463179,0.7772600360548575,-0.8021000594761597,0.3576186026694118,0.9621545169179888,0.4914269351498228,1.044379446981362,0.5158544740074563,-1.6062104424646895,1.164774875639803,-1.1719246146909363,-1.6854610702719237,-1.4173946786770792,0.14558222964661593,-2.105726443578342,-1.5355055100037487,-2.7234441727838754,2.5075471050875944,-0.61796053150182,-0.10627917080652807,0.26856757438349216,-1.2639772834752714,0.03516044309152094,-0.7855809494562248,0.6742492240551391,0.7534412641096268,0.4860595919573265,-1.8002359253542866,-3.1822694408302246
